time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:14,2.24,89,4.31,1027,0,0,100,clouds
00:47,2.24,89,4.31,1026,0,0,100,clouds
01:30,2.24,89,4.31,1026,0,0,100,clouds
02:31,1.34,88,4.86,1026,0,0,100,clouds
03:18,2.24,88,4.86,1026,0,0,100,clouds
03:41,4.33,89,4.86,1027,0,0,100,clouds
04:03,0.45,89,4.86,1027,0,0,100,clouds
04:36,1.34,90,4.86,1026,0.41,0,100,rain
05:03,5.07,90,4.86,1026,0.11,0,100,rain
05:36,1.34,91,5.42,1027,0,0,100,clouds
06:04,2.68,91,5.42,1026,0,0,100,clouds
06:39,1.34,90,5.42,1027,0,0,100,clouds
