time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:40,0.56,100,1.13,999,0,0,100,clouds
01:51,0.58,100,1.13,999,0,0,100,clouds
02:26,0.58,100,1.13,999,0,0,100,clouds
02:49,0.98,100,1.13,998,0,0,100,clouds
03:11,0.98,100,1.13,998,0,0,100,clouds
03:38,0.89,100,1.13,998,0,0,100,clouds
04:14,0.89,100,1.13,998,0,0,100,clouds
04:47,1.14,100,1.13,997,0,0,100,clouds
05:34,1.09,100,1.13,997,0,0,100,clouds
06:13,0.69,100,1.13,997,0,0,100,clouds
06:44,0.96,100,0.16,997,0,0,100,clouds
07:11,0.96,100,0.16,997,0,0,100,clouds
07:34,1.28,99,0.16,996,0,0.24,100,snow
08:13,1.28,99,0.17,996,0,0.42,100,snow
08:40,1.21,99,1.16,996,0,0.49,100,snow
09:11,1.21,99,1.17,996,0,0.36,100,snow
10:11,1.64,100,1.16,995,0,0.15,100,snow
10:39,2.66,99,1.16,994,0,0.17,100,snow
11:09,2.66,99,1.17,994,0,0.2,100,snow
11:34,1.7,99,1.17,993,0,0.18,100,snow
12:16,1.89,100,1.17,994,0,0.61,100,snow
12:53,1.33,100,1.17,994,0,0.24,100,snow
13:16,1.33,100,1.17,994,0,0.15,100,snow
13:37,0.07,100,0.18,994,0,0.27,100,snow
14:10,0.07,100,0.18,994,0,0.37,100,snow
