time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:15,0.45,91,13.89,1016,0,0,1,clear
00:41,0.45,91,13.33,1016,0,0,0,clear
01:06,1.4,91,13.33,1016,0,0,0,clear
01:32,1.26,91,12.78,1016,0,0,0,clear
02:05,1.26,91,12.78,1016,0,0,0,clear
02:32,1.16,91,12.22,1016,0,0,0,clear
03:05,1.16,91,12.22,1016,0,0,0,clear
03:32,0.93,91,11.67,1017,0,0,0,clear
04:05,0.45,90,12.22,1016,0,0,0,clear
04:32,1.02,90,12.22,1017,0,0,0,clear
05:05,1.02,89,12.78,1017,0,0,0,clear
05:32,1.45,89,13.33,1017,0,0,0,clear
06:06,1.45,89,14.44,1017,0,0,0,clear
06:32,1.93,89,15.56,1017,0,0,0,clear
07:05,1.93,89,17.78,1017,0,0,0,clear
07:32,2.39,82,19.44,1017,0,0,0,clear
08:05,0.89,70,21.67,1017,0,0,0,clear
08:32,1.34,67,22.78,1016,0,0,0,clear
09:05,1.79,54,23.89,1016,0,0,0,clear
09:32,1.34,57,24.98,1017,0,0,0,clear
10:06,1.34,57,24.44,1017,0,0,0,clear
10:32,0.45,59,24.35,1017,0,0,0,clear
11:05,1.34,54,24.96,1017,0,0,0,clear
11:32,1.34,50,24.83,1017,0,0,0,clear
12:07,0.45,49,25.17,1016,0,0,0,clear
12:32,1,43,24.48,1018,0,0,27,clouds
13:05,1.34,47,24.97,1016,0,0,27,clouds
