time, windspeed, humidity, temperature, status 
07:33,0.45,91,11.63,rain
08:05,1.79,88,11.74,rain
08:32,1.79,88,11.75,rain
09:05,5.1,87,12.06,rain
09:32,3.6,87,12.59,rain
