time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
01:28,1.07,96,-0.31,1015,0,0,0,clear
02:40,0.45,92,-0.18,1013,0,0.1,15,clouds
03:35,1.33,92,-0.18,1013,0,0.13,6,snow
04:31,1.65,92,-0.18,1013,0,0.11,9,snow
05:31,1.5,97,-0.42,1015,0,0.13,9,snow
06:22,1.47,96,-0.56,1015,0,0,27,clouds
07:02,1.44,93,-0.22,1014,0,0,0,clear
08:01,1.52,96,-0.56,1016,0,0,52,clouds
09:03,1.86,94,0.35,1015,0,0,35,clouds
10:03,0.89,91,1.42,1014,0,0,26,clouds
11:00,2.24,85,2.22,1013,0,0,22,clouds
11:53,2.63,84,2.78,1013,0,0,40,clouds
12:20,0.45,79,3.01,1013,0,0,40,clouds
13:08,2.72,81,2.82,1013,0,0,37,clouds
14:02,2.29,84,2.37,1013,0,0,21,clouds
14:51,1.98,95,1.31,1015,0,0,17,clouds
15:15,1.98,95,0.94,1015,0,0,17,clouds
