time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:41,1.75,80,8.88,1014,0,0,100,clouds
02:00,1.85,85,8.48,1014,0,0,83,clouds
02:50,1.78,86,7.8,1014,0,0,67,clouds
03:10,1.78,86,7.68,1014,0,0,67,clouds
03:37,1.49,87,6.83,1015,0,0,61,clouds
04:13,1.49,88,6.11,1015,0,0,61,clouds
04:46,1.27,89,5.55,1015,0,0,58,clouds
05:09,1.27,89,5.06,1015,0,0,58,clouds
05:34,1.16,89,4.66,1015,0,0,56,clouds
06:12,1.16,90,4.6,1015,0,0,56,clouds
06:42,1.26,93,5.15,1016,0,0,81,clouds
07:10,1.26,92,6.46,1016,0,0,81,clouds
07:34,1.27,91,6.85,1016,0,0,71,clouds
08:12,1.27,84,8.01,1016,0,0,71,clouds
08:39,1.21,83,8.37,1016,0,0,64,clouds
09:10,1.21,84,9.13,1017,0,0,64,clouds
09:36,1.12,83,9.24,1017,0,0,59,clouds
10:11,1.12,77,10.09,1017,0,0,59,clouds
10:38,0.69,73,9.98,1017,0,0,51,clouds
11:09,0.69,68,10.83,1016,0,0,51,clouds
11:34,0.72,66,10.66,1016,0,0,44,clouds
12:16,0.72,64,11.41,1015,0,0,44,clouds
12:52,0.63,60,12.06,1015,0,0,16,clouds
13:15,0.63,60,12.49,1015,0,0,16,clouds
13:36,1.07,58,12.02,1015,0,0,16,clouds
14:09,1.07,57,12.92,1015,0,0,16,clouds
14:34,1.28,58,12.39,1015,0,0,14,clouds
15:10,1.28,59,11.9,1015,0,0,14,clouds
15:39,1.36,61,11.13,1015,0,0,12,clouds
16:15,1.36,63,10.28,1015,0,0,12,clouds
16:55,0.8,70,8.49,1015,0,0,12,clouds
