time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:09,1.34,90,18.08,1015,0.49,0,100,rain
00:47,1.34,88,18.04,1014,0,0,99,clouds
01:31,2.24,91,17.27,1014,0.22,0,97,rain
02:33,0.83,91,16.53,1014,0,0,97,clouds
03:20,0.45,95,15.91,1014,0,0,97,clouds
03:42,0.89,95,15.9,1014,0,0,84,clouds
04:03,1.06,95,15.75,1014,0,0,84,clouds
04:37,0.45,92,16.27,1014,0,0,70,clouds
05:02,0.45,92,16.7,1015,0,0,70,clouds
05:32,0.89,86,17.89,1015,0,0,60,clouds
06:03,0.45,87,19.5,1015,0,0,76,clouds
06:36,0.45,80,19.57,1015,0,0,0,clear
07:03,0.45,77,20.42,1015,0,0,0,clear
07:32,0.45,76,20.65,1015,0,0,0,clear
08:03,2.24,70,22.28,1015,0,0,0,clear
08:35,2.68,69,22.2,1015,0,0,0,clear
09:03,2.24,68,22.7,1015,0,0,0,clear
09:33,2.24,64,23.09,1015,0,0,0,clear
10:03,2.68,60,24.09,1015,0,0,0,clear
10:34,1.34,60,24.53,1015,0,0,5,clear
11:03,0.89,59,23.98,1015,0.36,0,5,rain
11:32,0.89,58,24.68,1015,0,0,8,clear
12:03,2.68,53,26.07,1014,0,0,8,clear
12:41,0.89,57,25.3,1015,0.65,0,77,rain
13:06,3.16,51,26.47,1016,0,0,77,clouds
13:35,3.55,55,25.13,1016,15.38,0,66,rain
14:02,3.55,55,26.56,1016,0,0,66,clouds
14:32,3.77,79,22.81,1012,0,0,62,clouds
15:03,0.89,75,23.4,1015,0,0,62,clouds
15:34,4.93,92,23.37,1018,0,0,68,clouds
