time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:10,1.56,64,5.09,1015,0,0,100,clouds
00:47,1.55,68,3.65,1015,0,0,99,clouds
01:29,1.55,72,2.54,1015,0,0,99,clouds
02:00,1.41,73,2.54,1015,0,0,99,clouds
02:46,1.42,75,2.19,1015,0,0,100,clouds
03:10,1.42,76,1.85,1014,0,0,100,clouds
03:41,1.57,77,1.52,1014,0,0,100,clouds
04:05,1.57,77,1.52,1015,0,0,100,clouds
04:41,1.49,78,1.09,1015,0,0,91,clouds
05:07,1.49,80,1.42,1015,0,0,91,clouds
05:39,1.89,82,2.44,1015,0,0,78,clouds
06:03,1.94,80,3.79,1015,0,0,82,clouds
06:40,2.41,66,5.34,1015,0,0,5,clear
07:06,2.41,60,6.02,1015,0,0,5,clear
07:37,2.71,56,6.35,1015,0,0,5,clear
08:03,0.89,56,6.35,1015,0,0,5,clear
08:39,2.24,57,6.79,1016,0,0,13,clouds
09:03,2.68,52,7.13,1015,0,0,13,clouds
09:39,3.13,49,7.9,1015,0,0,33,clouds
10:03,1.79,47,8.57,1015,0,0,33,clouds
10:38,3.17,44,9.13,1015,0,0,43,clouds
11:03,3.17,41,9.13,1015,0,0,43,clouds
11:35,3.83,40,10.34,1015,0,0,40,clouds
12:04,3.78,38,10.68,1015,0,0,32,clouds
12:43,2.68,37,10.59,1015,0,0,18,clouds
13:10,3.85,36,10.58,1015,0,0,18,clouds
13:39,1.79,38,10.68,1014,0,0,22,clouds
14:03,3.13,38,11.01,1014,0,0,22,clouds
14:36,3.28,37,11.02,1014,0,0,23,clouds
