time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:13,0.45,97,5.04,1030,0,0,58,clouds
00:47,2.24,93,5.4,1029,0,0,58,clouds
01:30,5.81,91,6.13,1029,0,0,79,clouds
02:29,2.24,91,5.31,1029,0,0,79,clouds
02:55,1.34,90,4.8,1029,0,0,86,clouds
03:16,0.89,97,3.61,1029,0,0,86,clouds
03:40,2.08,97,3.61,1030,0,0,90,clouds
04:04,1.34,97,4.01,1030,0,0,90,clouds
04:36,2.24,93,5.12,1030,0,0,92,clouds
05:03,2.24,96,5.12,1030,0,0,92,clouds
05:35,2.24,93,6.39,1030,0.49,0,93,rain
06:04,2.91,96,6.18,1030,0.75,0,93,rain
06:38,2.24,95,5.2,1030,0.72,0,100,rain
07:03,0.45,98,5.2,1030,0.7,0,100,rain
07:33,0.45,95,5.2,1030,0.11,0,100,rain
08:04,0.45,95,5.34,1030,0,0,100,clouds
08:37,0.45,93,5.37,1031,0,0,100,clouds
09:03,3.58,91,7.22,1031,0,0,100,clouds
09:34,1.34,93,6.24,1030,0,0,100,clouds
10:03,3.46,90,7.11,1030,0,0,100,clouds
10:37,1.34,90,7.35,1030,0,0,100,clouds
11:03,0.45,90,7.35,1030,0,0,100,clouds
11:32,0.45,89,7.35,1029,0,0,100,clouds
