time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:13,1,89,3.48,1018,0,0,0,clear
00:47,0.97,89,3.46,1018,0,0,0,clear
01:30,0.7,89,2.91,1017,0,0,0,clear
02:29,0.7,92,2.35,1017,0,0,0,clear
02:54,0.76,91,2.53,1017,0,0,0,clear
03:15,0.76,91,2.22,1017,0,0,0,clear
03:39,0.85,91,2.32,1017,0,0,0,clear
04:04,0.85,95,1.97,1016,0,0,0,clear
04:36,0.62,92,2.09,1017,0,0,0,clear
05:03,0.62,90,1.83,1016,0,0,0,clear
05:35,0.32,88,3.16,1016,0,0,0,clear
06:04,0.32,91,3.08,1016,0,0,0,clear
06:38,0.76,84,5.43,1016,0,0,0,clear
07:03,0.45,84,5.43,1016,0,0,0,clear
07:32,0.82,76,6.87,1016,0,0,0,clear
08:04,0.45,77,7.23,1015,0,0,0,clear
08:37,1.7,69,8.78,1015,0,0,0,clear
09:03,0.89,70,9.12,1015,0,0,0,clear
09:34,1.34,60,10.75,1014,0,0,0,clear
10:03,1.54,62,10.81,1014,0,0,0,clear
10:36,1.34,54,12.39,1013,0,0,0,clear
11:02,1.54,54,12.57,1013,0,0,0,clear
11:32,1.54,48,13.33,1012,0,0,0,clear
12:05,1.34,51,13.31,1012,0,0,0,clear
12:44,1.54,46,14.52,1011,0,0,0,clear
13:08,1.34,46,14.65,1011,0,0,0,clear
13:36,1.54,44,15.02,1010,0,0,0,clear
14:03,2.68,48,14.66,1010,0,0,0,clear
14:35,2.68,46,15.05,1009,0,0,0,clear
15:03,2.57,42,14.61,1010,0,0,0,clear
15:34,2.06,45,15.04,1009,0,0,0,clear
16:03,2.24,45,15.11,1009,0,0,0,clear
16:37,2.06,44,14.89,1009,0,0,0,clear
17:03,1.54,49,14.41,1009,0,0,0,clear
17:34,1.92,69,12.41,1009,0,0,50,clouds
18:04,0.45,54,12.34,1009,0,0,50,clouds
18:39,1.34,56,11.53,1009,0,0,0,clear
19:02,1.54,57,11.11,1009,0,0,0,clear
