time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:16,2.68,95,13.76,1012,0,0,75,clouds
00:47,2.68,95,13.76,1012,0,0,75,clouds
01:31,2.24,93,13.95,1012,0,0,75,clouds
02:39,2.68,94,13.81,1012,0,0,75,clouds
03:31,4.12,94,13.76,1012,0,0,0,clear
04:15,4.12,93,13.64,1012,0,0,0,clear
04:43,4.12,91,13.78,1013,0,0,75,clouds
05:07,4.12,93,13.71,1012,0,0,75,clouds
05:39,4.02,95,13.78,1013,0,0,75,clouds
06:05,4.12,93,14.37,1013,0,0,100,clouds
06:43,4.63,90,14.93,1014,0,0,75,clouds
07:05,4.63,90,14.94,1014,0,0,75,clouds
07:36,4.63,87,15.63,1014,0,0,75,clouds
08:04,4.63,87,16.05,1014,0,0,100,clouds
