time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
01:18,1,92,0.8,1000,0,0,0,clear
02:24,0.52,100,0.23,1001,0,0,0,clear
02:59,1,92,0.47,1001,0,0,0,clear
03:36,1,92,-0.1,1001,0,0,0,clear
04:22,1.5,92,-0.74,1001,0,0,0,clear
05:37,1,100,-0.1,1001,0,0,0,clear
06:15,1,92,0.03,1002,0,0,0,clear
06:54,0.5,100,-1.17,1002,0,0,0,clear
07:21,0.5,100,-1.0,1002,0,0,0,clear
07:53,1,100,-1.0,1003,0,0,0,clear
08:16,1,100,-0.92,1003,0,0,0,clear
08:54,1,92,-0.1,1003,0,0,0,clear
09:20,1,92,0.29,1003,0,0,0,clear
09:55,1.5,77,0.97,1003,0,0,0,clear
10:19,1.5,77,1.46,1003,0,0,0,clear
10:51,1,75,1.99,1003,0,0,0,clear
11:16,1,75,1.58,1003,0,0,0,clear
11:45,1.31,74,2.26,1003,0,0,0,clear
12:16,1.5,74,2.52,1003,0,0,0,clear
13:01,1.5,93,2.27,1003,0,0,0,clear
13:51,1.5,79,1.98,1004,0,0,0,clear
14:13,1.5,79,1.99,1004,0,0,0,clear
14:45,0.5,86,2.1,1004,0,0,75,clouds
15:12,1,86,2.08,1004,0,0,75,clouds
15:51,1,90,1.81,1005,0,0,0,clear
