time, windspeed, humidity, temperature, status 
07:33,3.1,93,11.37,clouds
08:05,3.6,87,11.93,clouds
08:32,3.6,93,12.02,rain
09:05,4.1,87,12.65,clouds
09:32,2.6,76,12.71,rain
10:05,2.1,71,13.78,rain
10:32,2.6,67,14.65,clouds
11:05,4.1,54,14.94,clouds
11:32,2.6,71,15.09,clouds
12:06,4.1,62,15.96,clouds
12:32,3.1,62,16.19,clouds
13:05,2.1,62,16.16,clouds
13:32,3.6,51,16.32,clouds
14:05,4.6,48,16.79,clouds
