time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:09,4.03,85,16.52,1011,0.1,0,97,rain
00:46,3.39,86,15.88,1011,0,0,100,clouds
01:46,3.75,87,15.54,1012,0.11,0,100,rain
02:09,3.75,87,15.54,1012,0.26,0,100,rain
02:32,3.56,88,15.53,1012,0,0,100,clouds
03:03,3.56,88,15.62,1012,0.17,0,100,rain
03:32,3.05,89,15.81,1012,0.42,0,100,rain
04:03,3.05,89,15.81,1012,0,0,100,clouds
04:32,3.05,89,15.66,1012,0,0,100,clouds
05:02,3.85,88,15.3,1012,0.82,0,100,rain
05:32,4.34,86,15.54,1013,0.2,0,100,rain
06:03,4.83,86,15.54,1012,0.15,0,100,rain
06:32,4.83,86,15.72,1012,0.15,0,100,rain
07:02,6.02,83,16.11,1013,0,0,100,clouds
07:32,6.02,83,16.24,1013,0,0,100,clouds
08:03,7.12,78,16.73,1013,0,0,100,clouds
08:32,8.08,71,17.3,1014,0,0,100,clouds
09:02,8.08,71,17.74,1014,0,0,100,clouds
