time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:12,0.93,84,13.58,1013,0,0,8,clear
00:47,1,85,13.18,1013,0,0,21,clouds
01:29,1,85,13.83,1013,0,0,21,clouds
01:59,1.26,86,13.82,1013,0,0,61,clouds
02:23,1.26,86,13.16,1013,0,0,61,clouds
02:41,1.13,86,13.4,1013,0,0,74,clouds
03:02,1.13,86,13.88,1013,0,0,74,clouds
03:32,1.13,86,13.89,1013,0,0,74,clouds
04:04,1.11,85,13.78,1013,0,0,80,clouds
04:34,2.16,86,14.58,1013,0,0,84,clouds
05:04,2.16,86,14.95,1013,0,0,84,clouds
05:32,2.43,84,15.55,1013,0,0,87,clouds
06:03,1.38,89,16.2,1013,0.15,0,85,rain
06:34,1.38,89,16.61,1013,0.27,0,85,rain
