time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:15,6.73,84,5.81,1008,0,0,90,clouds
00:47,7.7,94,5.87,1007,0,0,99,clouds
01:30,7.32,90,5.64,1007,0,0,99,clouds
02:31,7.9,91,5.59,1006,0,0,100,clouds
03:16,7.9,89,5.43,1006,0,0,100,clouds
03:39,8.43,94,6.39,1005,0,0,100,clouds
04:03,8.43,89,5.45,1006,0,0,100,clouds
04:35,7.61,90,5.63,1005,0,0,100,clouds
05:03,7.61,90,5.61,1006,0,0,100,clouds
05:33,6.28,91,6.29,1005,0,0,100,clouds
06:03,6.28,90,6.05,1005,0,0,100,clouds
06:37,7.58,90,7.01,1005,0,0,100,clouds
07:03,7.58,90,7.01,1005,0,0,100,clouds
07:32,6.49,92,7.53,1005,0,0,100,clouds
08:03,6.49,89,7.82,1006,0,0,100,clouds
08:35,5.59,90,8.6,1005,0,0,100,clouds
09:03,5.59,87,8.86,1006,0,0,100,clouds
09:32,5.59,86,9.19,1005,0,0,100,clouds
10:03,4.18,87,9.84,1005,0,0,100,clouds
10:34,3.76,74,9.19,1004,0,0,100,clouds
11:02,3.76,79,10.99,1005,0,0,100,clouds
11:32,4.74,77,11.79,1005,0,0,100,clouds
12:04,4.74,71,11.77,1005,0,0,100,clouds
12:44,3.69,64,13.08,1004,0,0,100,clouds
13:06,3.69,74,12.45,1005,0,0,100,clouds
