time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:10,2.19,92,8.12,1016,0,0,96,clouds
00:47,1.74,94,7.83,1016,0,0,73,clouds
01:29,1.74,94,7.65,1016,0,0,73,clouds
01:55,1.33,94,7.83,1016,0,0,81,clouds
02:17,1.33,94,7.78,1016,0,0,81,clouds
02:39,1.63,94,7.94,1017,0,0,87,clouds
03:03,1.63,94,8.33,1017,0,0,87,clouds
03:32,1.94,94,8.12,1017,0.15,0,90,rain
04:03,1.94,94,8.36,1017,0,0,90,clouds
04:32,1.89,92,8.88,1017,0,0,92,clouds
05:32,1.89,92,9.46,1017,0,0,92,clouds
06:03,2.93,86,10.49,1017,0,0,93,clouds
06:32,3.27,80,11.42,1018,0,0,100,clouds
07:03,3.27,80,11.81,1018,0,0,100,clouds
07:32,2.78,74,12.3,1018,0,0,100,clouds
08:03,2.78,74,12.91,1018,0,0,100,clouds
08:32,3.32,77,13.21,1019,0,0,100,clouds
