time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:13,1.34,56,20.26,1007,0,0,100,clouds
00:47,1.03,56,19.8,1007,0,0,0,clear
01:31,1.03,61,17.92,1007,0,0,0,clear
02:32,3.13,66,17.72,1007,0,0,0,clear
03:20,0.89,67,17.84,1007,0,0,100,clouds
03:43,1.34,67,17.6,1007,0,0,100,clouds
04:04,1.34,66,18.12,1007,0,0,100,clouds
04:37,2.68,65,18.51,1006,0,0,100,clouds
05:03,4.47,65,18.61,1007,0,0,0,clear
05:36,4.63,65,18.98,1007,0,0,0,clear
06:05,4.12,64,19.44,1007,0,0,0,clear
06:44,4.63,63,20.0,1007,0,0,0,clear
07:06,3.6,62,20.5,1007,0.25,0,0,rain
07:34,5.81,59,21.15,1007,0,0,0,clear
08:04,5.66,58,21.85,1007,0,0,0,clear
08:38,5.36,61,22.04,1006,0,0,0,clear
09:03,5.14,60,22.38,1007,0,0,0,clear
09:35,4.63,59,22.99,1007,0,0,0,clear
10:03,5.81,61,22.55,1007,1.3,0,0,rain
10:37,4.12,63,22.58,1007,1.54,0,100,rain
11:03,4.47,63,22.36,1007,0,0,100,clouds
11:32,5.36,62,22.69,1007,0.14,0,100,rain
12:05,5.14,65,22.41,1007,4.21,0,0,rain
12:44,4.12,67,22.36,1006,0,0,100,clouds
13:11,3.13,67,22.25,1006,0,0,100,clouds
13:39,3.09,72,21.25,1006,0,0,100,clouds
14:03,2.06,68,21.58,1007,0,0,0,clear
14:36,1.54,69,21.76,1006,0,0,0,clear
15:04,0.89,72,21.68,1007,0,0,100,clouds
15:35,0.51,72,21.34,1006,0,0,0,clear
16:04,0.51,71,21.09,1006,0,0,0,clear
16:43,0,73,21.32,1006,0,0,0,clear
17:08,0.51,73,21.2,1006,0,0,0,clear
17:34,0.89,75,20.97,1006,0,0,0,clear
18:04,1.34,78,20.24,1006,0,0,0,clear
18:39,2.24,80,19.99,1006,0,0,0,clear
19:02,2.06,79,19.94,1006,0,0,0,clear
19:32,1.34,72,19.71,1007,0,0,0,clear
20:03,1.02,76,19.64,1007,0,0,100,clouds
