time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:09,1.03,91,14.53,1005,0,0,20,fog
00:38,1.03,92,13.75,1006,0,0,20,fog
01:28,1.03,91,13.83,1005,0,0,20,fog
01:51,1.03,92,13.68,1006,0,0,20,fog
02:13,1.54,92,13.32,1006,0,0,20,fog
02:34,1.54,92,13.2,1006,0,0,20,fog
03:03,1.54,91,13.27,1006,0,0,20,fog
03:32,2.06,90,13.22,1006,0,0,20,fog
04:03,1.03,90,13.45,1006,0,0,20,fog
04:32,1.54,90,13.73,1006,0,0,20,fog
05:03,1.54,90,14.14,1006,0,0,2,fog
05:32,3.13,90,14.5,1006,0,0,0,clear
06:03,3.6,88,15.18,1006,0,0,0,clear
06:32,4.12,83,16.46,1006,0,0,0,clear
07:03,2.68,77,18.08,1006,0,0,20,clouds
07:32,3.13,76,18.78,1006,0,0,20,clouds
08:03,2.68,74,19.49,1006,0,0,20,clouds
08:32,2.57,74,20.17,1005,0,0,20,clouds
09:02,3.13,70,21.65,1006,0,0,40,clouds
