time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:11,0.59,88,20.38,1017,0,0,18,clouds
00:46,0.23,89,17.65,1017,0,0,13,clouds
01:29,0.23,89,17.65,1017,0,0,13,clouds
01:56,0.63,89,17.65,1017,0,0,6,clear
02:19,0.63,89,19.74,1017,0,0,6,clear
02:41,0.84,90,17.09,1016,0,0,6,clear
03:04,0.84,90,17.09,1016,0,0,6,clear
03:34,1.27,89,17.09,1017,0,0,6,clear
04:03,1.27,89,17.09,1017,0,0,6,clear
04:33,1.03,85,17.09,1017,0,0,5,clear
05:02,1.03,85,17.09,1017,0,0,5,clear
05:32,1.2,76,18.76,1017,0,0,4,clear
06:03,0.82,76,18.76,1017,0,0,4,clear
06:35,0.6,68,20.98,1017,0,0,0,clear
07:03,0.6,68,20.98,1017,0,0,0,clear
07:32,0.52,60,23.76,1017,0,0,0,clear
08:03,0.52,60,23.76,1017,0,0,0,clear
08:34,1.24,52,25.98,1016,0,0,0,clear
09:04,1.24,52,25.98,1016,0,0,0,clear
09:32,1.42,45,27.65,1016,0,0,0,clear
