time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:10,2.95,89,1.71,1004,0,0,100,clouds
00:46,2.75,92,1.21,1004,0,0,100,clouds
01:30,2.59,92,1.27,1005,0,0,99,clouds
02:22,2.59,92,1.16,1005,0,0,99,clouds
02:43,2.54,92,0.74,1005,0,0,99,clouds
03:03,2.64,92,0.74,1005,0,0,85,clouds
03:32,2.54,92,0.74,1005,0,0,99,clouds
04:03,2.27,93,0.83,1006,0,0,84,clouds
04:35,2.59,93,1.35,1006,0,0,96,clouds
05:02,2.59,93,1.16,1006,0,0,96,clouds
05:32,2.22,93,1.27,1006,0,0,97,clouds
06:03,2.34,91,1.39,1006,0,0,95,clouds
06:34,2.35,90,1.39,1006,0,0,79,clouds
07:02,2.35,90,0.84,1006,0,0,79,clouds
07:32,2.35,90,0.84,1006,0,0,79,clouds
08:03,2.27,86,0.95,1007,0,0,84,clouds
08:34,2.57,86,1.48,1007,0,0,89,clouds
09:02,2.57,86,1.51,1007,0,0,89,clouds
