time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:09,2.33,72,2.11,1018,0,0,40,clouds
00:46,2.68,74,1.92,1017,0,0,9,clear
01:27,2.68,74,1.11,1017,0,0,9,clear
01:54,2.94,76,1.02,1017,0,0,8,clear
02:15,2.94,76,1.25,1017,0,0,8,clear
02:39,3.53,74,1.06,1016,0,0,39,clouds
03:02,3.53,74,0.99,1016,0,0,39,clouds
03:33,4.26,69,1.5,1015,0,0,54,clouds
04:03,4.26,69,2.07,1015,0.11,0,54,rain
04:37,5.51,70,2.4,1014,0.36,0,63,rain
05:03,5.51,70,2.87,1014,0.32,0,63,rain
05:32,5.51,70,2.77,1014,0.51,0,63,rain
06:03,5.58,94,2.36,1014,0.44,0,70,rain
06:35,5.77,89,2.72,1014,0,0,100,clouds
07:02,5.77,89,3.31,1014,0.45,0,100,rain
07:32,5.77,89,2.99,1014,0.29,0,100,rain
08:03,6.74,85,4.86,1014,0,0,100,clouds
08:34,8.84,70,4.61,1014,0.49,0,100,rain
09:03,8.84,70,6.19,1014,0,0,100,clouds
09:32,8.67,72,6.77,1015,0,0,100,clouds
10:03,8.67,72,7.23,1015,0,0,100,clouds
10:33,8.25,63,7.77,1015,0,0,98,clouds
11:02,8.25,63,8.71,1015,0,0,98,clouds
11:32,8.3,61,8.47,1014,0,0,98,clouds
12:03,8.45,60,9.03,1014,0,0,93,clouds
