time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:37,0.63,99,-0.33,1011,0,0,95,clouds
02:08,0.84,99,-0.33,1012,0,0,98,clouds
03:00,0.88,99,0.0,1011,0,0,98,clouds
03:38,1.03,99,0.0,1011,0,0,99,clouds
04:24,1.03,99,0.0,1012,0,0,99,clouds
05:02,1.14,99,0.0,1012,0,0.34,99,snow
05:53,0.97,99,0.0,1012,0.24,0,96,rain
06:16,0.97,99,0.0,1012,0,0,96,clouds
06:56,0.87,99,0.22,1012,0,0,100,clouds
07:25,0.87,99,0.22,1012,0,0,100,clouds
07:55,1.28,99,0.22,1012,0,0,100,clouds
08:17,1.28,99,0.22,1012,0,0,100,clouds
08:56,1.12,99,0.77,1012,0,0,100,clouds
09:23,1.12,99,1.33,1013,0,0,100,clouds
09:56,0.96,99,1.55,1013,0,0,97,clouds
10:25,0.96,99,2.22,1013,0,0,97,clouds
10:53,1.05,99,2.44,1012,0,0,98,clouds
11:17,1.05,99,2.44,1012,0,0,98,clouds
