time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:24,1.29,94,10.08,1018,0,0,0,clear
01:06,1.03,95,9.58,1018,0,0,0,clear
01:35,0.75,95,9.57,1018,0,0,0,clear
02:09,0.88,96,9.29,1018,0,0,0,clear
02:32,0.78,97,9.21,1018,0,0,0,clear
03:08,0.81,97,9.26,1018,0,0,0,clear
03:33,0.82,98,9.25,1018,0,0,1,clear
04:09,0.82,98,8.95,1018,0,0,1,clear
04:33,0.73,98,8.95,1018,0,0,0,clear
05:08,0.73,99,8.97,1018,0,0,0,clear
05:32,0.66,99,9.77,1018,0,0,0,clear
06:09,0.77,99,9.89,1018,0,0,2,clear
06:33,0.8,99,11.64,1018,0,0,0,clear
07:09,0.8,99,13.7,1018,0,0,0,clear
07:32,0.73,96,14.82,1018,0,0,0,clear
08:09,0.73,90,16.85,1019,0,0,0,clear
08:32,1.71,80,18.19,1019,0,0,0,clear
09:08,1.71,72,19.41,1018,0,0,0,clear
09:32,0.89,50,19.82,1021,0,0,1,clear
10:09,0.45,49,21.27,1021,0,0,1,clear
10:33,0.45,58,21.02,1018,0,0,13,clouds
11:07,3.56,55,21.24,1018,0,0,13,clouds
11:32,3.89,55,21.28,1018,0,0,21,clouds
12:11,0.45,52,21.83,1017,0,0,17,clouds
12:35,0.45,50,22.17,1017,0,0,47,clouds
13:08,0.45,48,22.19,1017,0,0,47,clouds
13:32,1.34,50,21.68,1020,0,0,23,clouds
14:09,0.45,47,22.22,1017,0,0,23,clouds
14:32,2.6,48,21.94,1016,0,0,16,clouds
15:08,2.6,49,22.68,1016,0,0,16,clouds
15:32,0.45,49,20.6,1016,0,0,12,clouds
16:09,2.31,50,20.03,1016,0,0,12,clouds
16:32,2.31,51,19.46,1016,0,0,12,clouds
17:08,2.19,62,16.81,1016,0,0,9,clear
