time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:12,0.45,100,6.42,1005,0,0,100,clouds
00:48,3.09,98,6.32,1008,0,0,100,clouds
01:36,4.12,98,6.32,1008,0,0,75,clouds
02:59,3.09,97,6.94,1008,0,0,100,clouds
04:01,0.45,98,7.02,1005,0,0,99,clouds
05:07,0.89,99,7.17,1006,0,0,99,clouds
05:58,3.09,94,7.37,1009,0,0,100,clouds
06:32,2.57,98,7.82,1010,0,0,100,clouds
07:17,3.09,94,8.48,1010,0,0,100,clouds
07:44,3.09,96,8.93,1011,0,0,100,clouds
08:05,0.89,95,9.59,1008,0,0,89,clouds
08:41,3.09,92,9.88,1011,0,0,100,clouds
09:05,1.79,95,10.22,1009,0.2,0,87,rain
