time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:09,1.22,95,17.0,1012,0,0,97,clouds
00:48,0,94,16.69,1013,0,0,40,clouds
01:34,0.51,94,15.83,1013,0,0,75,clouds
02:45,0,96,15.13,1014,0,0,40,clouds
03:31,0,86,14.89,1014,0,0,75,clouds
04:12,0.89,85,15.23,1014,0,0,28,clouds
04:43,0,83,16.79,1015,0,0,0,clear
05:07,0.45,81,17.42,1014,0,0,42,clouds
05:36,0.45,89,18.88,1015,0,0,100,clouds
06:03,0.45,87,20.68,1014,0,0,44,clouds
06:38,1.03,84,21.7,1014,0,0,0,clear
07:02,0.45,82,23.26,1014,0,0,6,clear
07:33,1.54,87,23.06,1018,0,0,40,clouds
08:03,0.45,80,24.92,1020,0,0,5,clear
08:39,1.03,73,24.79,1018,0,0,0,clear
09:03,2.16,57,25.26,1014,0,0,3,clear
09:34,2.06,62,27.06,1017,0,0,0,clear
10:03,1.34,60,28.34,1017,0,0,3,clear
10:36,2.57,46,28.17,1016,0,0,0,clear
11:02,2.57,45,28.08,1016,0,0,0,clear
11:32,1.54,45,28.41,1016,0,0,20,clouds
12:03,0.89,53,29.58,1013,0,0,9,clear
12:44,3.09,53,29.41,1016,0,0,0,clear
13:15,2.97,38,29.71,1015,0,0,39,clouds
13:43,4.12,38,30.15,1015,0,0,20,clouds
14:03,3.73,39,30.26,1015,0,0,53,clouds
14:33,3.6,38,30.17,1014,0,0,0,clear
15:03,3.82,37,29.87,1014,0,0,75,clouds
15:37,4.12,38,29.36,1013,0,0,0,clear
16:03,4.12,37,29.05,1013,0.15,0,0,rain
16:41,3.09,38,28.62,1012,0.12,0,20,rain
17:06,3.43,49,25.64,1011,0,0,75,clouds
17:36,3.6,37,29.26,1012,0,0,0,clear
18:03,3.21,57,21.75,1012,0,0,62,clouds
