time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:16,0,100,8.36,1017,0,0,100,fog
00:47,0,100,8.33,1017,0,0,100,fog
01:31,1.03,100,8.33,1016,0,0,75,mist
02:44,1.03,97,8.21,1016,0,0,100,fog
03:30,0,97,7.99,1016,0,0,100,fog
04:16,0,100,8.6,1016,0,0,100,mist
04:45,0,100,8.86,1016,0,0,100,mist
05:13,1.9,100,8.99,1013,0,0,100,clouds
05:40,0.51,100,8.78,1016,0,0,100,mist
06:05,2.26,100,9.53,1013,0,0,100,clouds
06:41,0,100,9.91,1016,0,0,75,clouds
07:05,2.8,100,11.59,1014,0,0,100,clouds
07:37,1.03,100,11.38,1017,0,0,75,mist
08:03,3.67,93,13.08,1014,0,0,100,clouds
08:40,4.17,100,13.85,1019,0,0,100,clouds
09:05,4.17,98,13.87,1014,0,0,100,clouds
09:37,1.54,96,14.15,1017,0,0,100,clouds
10:03,4.63,95,15.02,1014,0,0,100,clouds
10:38,3.09,92,15.43,1017,0,0,100,clouds
11:03,4.93,88,15.44,1019,0.2,0,100,rain
11:34,4.12,90,16.06,1016,0,0,20,clouds
12:04,0.45,85,15.9,1012,0,0,100,clouds
12:44,2.57,84,16.68,1016,0.15,0,100,rain
13:16,4.12,82,16.96,1016,0,0,75,clouds
13:44,4.12,77,16.47,1016,0,0,75,clouds
14:05,0.89,78,17.04,1012,0,0,100,clouds
14:37,2.57,73,16.54,1016,0.2,0,75,rain
15:03,1.34,71,16.27,1012,0,0,100,clouds
15:37,2.06,66,16.02,1017,0,0,75,clouds
16:03,0.89,67,15.26,1014,0,0,100,clouds
16:42,2.57,69,14.02,1018,0,0,20,clouds
17:08,2.71,76,12.92,1015,0,0,100,clouds
17:39,1.54,79,11.82,1018,0,0,0,clear
18:03,2.16,86,11.72,1022,0,0,100,clouds
18:39,2.06,80,11.54,1019,0,0,0,clear
19:04,0.45,92,11.03,1017,0,0,99,clouds
19:34,1.03,90,10.42,1020,0,0,40,clouds
20:03,2.23,97,9.22,1019,0,0,66,clouds
20:37,0,97,8.88,1024,0,0,0,clear
21:02,1.68,100,8.35,1025,0,0,45,clouds
21:36,0.51,97,7.37,1025,0,0,0,clear
22:03,1.34,100,7.37,1026,0,0,34,clouds
