time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:11,2.68,82,14.32,1023,0,0,5,clear
00:47,3.58,88,12.8,1023,0,0,0,clear
01:30,2.68,85,13.28,1023,0,0,0,clear
02:01,3.13,93,12.01,1023,0,0,0,clear
02:44,1.54,96,11.57,1023,0,0,0,clear
03:03,4.02,94,11.85,1023,0,0,0,clear
03:33,1.54,97,10.4,1023,0,0,0,clear
04:03,2.68,97,10.45,1023,0,0,0,clear
04:35,1.54,98,9.81,1023,0,0,0,clear
05:03,2.68,95,11.21,1023,0,0,0,clear
05:34,1.54,96,10.88,1023,0,0,0,clear
06:03,3.13,90,11.66,1023,0,0,0,clear
06:36,3.13,93,12.97,1023,0,0,0,clear
07:03,3.13,87,14.35,1023,0,0,0,clear
07:32,3.13,84,14.73,1023,0,0,0,clear
08:03,3.13,76,16.38,1023,0,0,1,clear
08:34,2.24,72,17.53,1022,0,0,0,clear
09:02,0.89,69,17.98,1022,0,0,3,clear
09:32,2.57,67,18.5,1022,0,0,0,clear
10:02,2.24,66,20.71,1022,0,0,4,clear
10:34,4.12,57,20.66,1022,0,0,0,clear
11:02,4.12,57,20.88,1022,0,0,0,clear
11:32,5.14,55,21.1,1021,0,0,0,clear
12:04,2.24,59,22.2,1021,0,0,3,clear
12:41,2.68,57,22.96,1020,0,0,6,clear
13:05,1.79,50,22.99,1020,0,0,6,clear
13:32,5.66,46,22.81,1020,0,0,0,clear
14:02,5.66,43,22.4,1020,0,0,0,clear
14:32,4.12,41,22.96,1020,0,0,0,clear
15:03,4.12,44,22.78,1020,0,0,0,clear
15:32,3.6,46,22.49,1020,0,0,0,clear
16:03,3.6,47,21.83,1020,0,0,0,clear
16:36,2.57,49,21.61,1020,0,0,0,clear
17:03,2.57,45,21.5,1020,0,0,0,clear
17:33,2.57,78,18.31,1020,0,0,0,clear
18:03,0.45,80,16.55,1020,0,0,8,clear
18:35,1.54,75,16.35,1020,0,0,0,clear
19:02,1.54,78,16.08,1020,0,0,0,clear
19:32,2.57,79,15.75,1020,0,0,0,clear
20:03,2.57,76,15.8,1020,0,0,0,clear
20:32,2.06,77,15.43,1020,0,0,0,clear
21:02,2.06,81,14.5,1020,0,0,0,clear
21:32,1.54,82,14.51,1021,0,0,0,clear
22:02,1.54,84,14.1,1021,0,0,0,clear
