time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:10,1.34,91,1.8,1031,0,0,11,clouds
00:46,1.54,83,1.72,1029,0,0,4,clear
01:25,2.06,90,2.55,1023,0,0,4,clear
01:46,2.06,93,1.9,1029,0,0,5,clear
02:10,0.45,79,1.3,1031,0,0,5,clear
02:33,1.54,93,1.18,1029,0,0,5,clear
03:02,1.54,92,0.72,1029,0,0,5,clear
03:32,0.51,91,1.07,1021,0,0,5,clear
04:32,0.45,94,0.19,1021,0,0,100,clouds
05:02,0.45,94,-0.1,1023,0,0,100,clouds
05:32,0.45,91,0.17,1023,0,0,20,clouds
06:03,0.89,91,0.23,1023,0,0,20,clouds
06:33,0.89,92,0.08,1023,0,0,40,clouds
07:02,0.89,80,1.18,1023,0,0,40,clouds
07:32,0.89,85,2.86,1022,0,0,5,clear
08:03,0.89,76,4.92,1036,0,0,5,clear
08:33,1.54,88,5.04,1021,0,0,7,clear
09:03,0.89,83,7.02,1020,0,0,7,clear
09:32,2.06,78,7.85,1028,0,0,15,clouds
10:03,2.06,74,8.18,1021,0,0,15,clouds
10:33,2.57,68,8.95,1021,0,0,40,clouds
11:32,2.57,60,10.49,1027,0,0,40,clouds
12:04,2.57,57,11.24,1026,0,0,40,clouds
12:40,2.06,55,11.24,1026,0,0,63,clouds
13:04,2.06,54,11.67,1026,0,0,63,clouds
13:32,2.06,54,11.67,1026,0,0,75,clouds
14:02,2.06,53,11.51,1025,0,0,75,clouds
14:32,2.57,56,10.79,1026,0,0,40,clouds
15:03,2.57,56,10.83,1026,0,0,40,clouds
15:32,1.79,58,10.88,1018,0,0,75,clouds
16:03,2.24,65,9.23,1025,0,0,75,clouds
16:35,1.03,71,8.04,1026,0,0,41,clouds
17:02,1.03,73,6.98,1026,0,0,41,clouds
17:32,1.03,76,6.01,1020,0,0,41,clouds
18:03,1.03,80,5.67,1027,0,0,49,clouds
18:33,1.03,83,4.66,1027,0,0,90,clouds
19:02,1.03,83,4.86,1027,0,0,90,clouds
19:32,0.45,85,4.32,1027,0,0,75,clouds
20:03,0.45,86,4.14,1028,0,0,75,clouds
20:32,0.89,86,3.74,1027,0,0,20,clouds
21:03,0.45,87,3.29,1028,0,0,20,clouds
