time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:09,5.36,84,6.48,1013,0.36,0,87,rain
00:46,3.6,84,5.85,1015,0.11,0,100,rain
01:24,3.6,83,5.7,1015,0.13,0,100,rain
01:46,3.6,81,5.52,1015,0.11,0,100,rain
02:09,3.13,83,5.46,1019,0,0,70,clouds
02:32,3.6,82,5.38,1014,0,0,100,clouds
03:03,3.6,83,5.26,1019,0,0,100,clouds
03:32,4.63,82,5.47,1014,0,0,100,clouds
04:03,4.63,83,5.54,1014,0,0,100,clouds
04:32,5.66,84,5.55,1014,0.18,0,100,rain
05:02,5.66,85,5.22,1014,0,0,100,clouds
05:32,6.17,86,5.16,1014,0,0,100,clouds
06:03,6.17,85,5.41,1014,0,0,100,clouds
06:32,6.17,84,5.79,1015,0,0,75,clouds
07:03,6.17,86,5.27,1014,0.14,0,75,rain
07:32,7.72,86,5.52,1014,0,0,100,clouds
08:03,7.72,83,6.09,1014,0,0,100,clouds
08:32,5.36,80,6.37,1015,0,0,75,clouds
09:02,5.14,78,6.51,1011,0.12,0,75,rain
09:32,6.17,77,6.96,1015,0,0,100,clouds
10:03,6.17,70,7.66,1014,0,0,100,clouds
10:32,5.14,67,7.79,1014,0,0,75,clouds
11:02,5.14,77,7.72,1014,0.6,0,75,rain
11:32,5.66,74,8.28,1014,0.61,0,100,rain
12:04,6.26,76,8.69,1005,0.65,0,90,rain
12:38,7.2,65,9.64,1012,1.5,0,75,rain
