time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:38,1.9,100,6.75,1026,0,0,97,clouds
01:58,1.51,100,6.03,1026,0,0,98,clouds
02:31,1.96,100,6.02,1026,0,0,99,clouds
03:11,1.96,99,5.37,1026,0,0,99,clouds
03:38,2.34,99,5.65,1026,0,0,99,clouds
04:51,1.83,98,5.56,1026,0.13,0,99,rain
05:10,1.83,98,5.46,1026,0,0,99,clouds
05:34,1.73,96,5.75,1026,0,0,99,clouds
06:13,2.1,95,5.93,1026,0,0,100,clouds
06:44,1.93,90,7.41,1026,0,0,100,clouds
07:11,1.93,90,7.61,1026,0,0,100,clouds
07:35,2.2,87,8.49,1026,0,0,100,clouds
08:13,2.2,84,9.07,1026,0,0,100,clouds
08:40,2.13,78,10.34,1026,0,0,100,clouds
09:11,2.13,75,11.42,1026,0,0,100,clouds
09:37,2.15,85,12.19,1026,0,0,100,clouds
10:12,2.15,82,12.54,1026,0,0,100,clouds
10:39,2.58,81,13.08,1025,0,0,98,clouds
11:09,2.58,80,13.94,1025,0,0,98,clouds
11:34,2.82,64,14.51,1024,0,0,98,clouds
12:17,2.97,64,15.06,1024,0,0,99,clouds
12:55,3.21,80,15.37,1023,0,0,100,clouds
13:17,3.21,80,15.67,1023,0,0,100,clouds
13:38,2.84,80,15.91,1023,0,0,100,clouds
14:10,2.84,80,16.12,1023,0,0,100,clouds
14:35,2.15,64,15.58,1022,0,0,100,clouds
15:11,2.15,86,14.55,1022,0,0,100,clouds
