time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:12,2.4,90,19.44,1015,0,0,88,clouds
00:46,2.27,92,18.97,1014,0,0,100,clouds
01:29,2.27,92,18.1,1014,0,0,100,clouds
01:55,1.64,92,18.5,1014,0,0,100,clouds
02:16,1.64,92,17.22,1014,0,0,100,clouds
02:40,2.91,91,17.07,1014,0,0,100,clouds
03:03,2.91,89,17.09,1014,0,0,100,clouds
03:32,2.96,87,17.02,1015,0,0,73,clouds
04:03,2.96,87,17.17,1015,0,0,73,clouds
04:32,4.07,86,17.36,1015,0,0,69,clouds
05:03,4.07,83,17.96,1015,0,0,69,clouds
05:32,5.02,82,18.49,1015,0,0,66,clouds
06:03,4.5,79,19.49,1015,0,0,69,clouds
06:35,5.32,75,20.44,1015,0,0,98,clouds
07:03,5.32,71,20.87,1015,0,0,98,clouds
07:32,5.68,70,21.34,1015,0,0,63,clouds
08:03,5.68,64,21.5,1015,0,0,63,clouds
08:33,6.6,67,21.36,1015,0,0,45,clouds
09:02,6.6,54,21.36,1015,0,0,45,clouds
09:32,7.55,64,22.29,1015,0.12,0,35,rain
10:02,7.55,60,23.24,1015,0,0,35,clouds
10:34,7.88,62,23.49,1015,0,0,31,clouds
11:02,7.88,59,23.61,1015,0,0,31,clouds
11:32,8.6,56,23.61,1015,0,0,28,clouds
12:04,8.18,51,23.66,1015,0,0,22,clouds
12:41,7.76,63,23.73,1015,0,0,10,clear
13:05,7.76,59,23.51,1015,0,0,10,clear
13:32,6.39,55,23.95,1015,0,0,9,clear
