time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:10,1.74,85,17.05,1014,0,0,68,clouds
00:49,0.98,85,17.35,1014,0,0,100,clouds
01:37,1.35,86,17.35,1014,0.61,0,100,rain
02:46,0.72,94,17.47,1014,0.23,0,100,rain
03:37,1.13,93,16.88,1014,0.27,0,100,rain
04:16,1.13,97,17.19,1014,3.99,0,100,rain
04:44,1.11,97,17.01,1014,2.6,0,100,rain
05:06,1.11,97,17.21,1014,1.05,0,100,rain
05:34,0.37,67,17.09,1014,0.24,0,100,rain
06:03,0.37,70,17.19,1014,0.29,0,100,rain
06:37,2.16,77,17.52,1014,1.06,0,100,rain
07:02,2.16,80,17.52,1014,0.69,0,100,rain
07:33,2.16,81,17.87,1014,1,0,100,rain
08:03,1.72,82,17.87,1015,0.56,0,100,rain
08:37,2.31,82,17.87,1015,1,0,100,rain
09:03,2.31,79,18.34,1015,0.56,0,100,rain
09:33,2.43,87,17.82,1014,0.49,0,100,rain
10:03,2.43,87,17.82,1014,0.65,0,100,rain
10:35,2.56,91,18.12,1014,0.24,0,100,rain
11:03,2.56,59,18.94,1014,0.18,0,100,rain
11:33,3.13,16,19.5,1014,0.69,0,100,rain
12:03,3.1,61,18.88,1013,0.15,0,100,rain
12:42,3.45,89,19.2,1013,0,0,100,clouds
13:08,3.45,57,19.26,1013,0,0,100,clouds
13:36,3.78,59,20.41,1013,0,0,100,clouds
14:03,3.78,90,20.92,1013,0,0,100,clouds
14:32,3.64,89,20.03,1014,0,0,100,clouds
15:03,3.64,92,18.92,1014,0,0,100,clouds
15:35,3.96,91,18.38,1014,0,0,100,clouds
16:03,3.96,91,18.21,1014,0,0,100,clouds
16:40,3.58,92,17.88,1014,0,0,99,clouds
17:04,3.58,92,17.51,1014,0,0,99,clouds
17:33,3.01,92,17.17,1015,0,0,99,clouds
18:03,3.89,94,17.17,1015,0,0,96,clouds
