time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:08,2.07,97,10.96,1020,0,0,2,clear
00:46,2.15,97,11.21,1020,0,0,7,clear
01:21,2.15,97,11.73,1020,0,0,7,clear
01:45,2.52,97,11.61,1020,0,0,6,clear
02:06,2.52,97,11.14,1020,0,0,6,clear
02:32,2.52,97,10.73,1020,0,0,6,clear
03:02,2.64,98,10.75,1020,0,0,5,clear
03:32,2.64,98,10.3,1020,0,0,5,clear
04:03,2.52,98,10.19,1019,0,0,5,clear
04:32,2.67,98,10.91,1019,0,0,9,clear
05:02,2.67,98,11.13,1019,0,0,9,clear
05:32,2.37,97,12.57,1019,0,0,9,clear
06:03,2.46,94,13.08,1019,0,0,4,clear
06:32,4.01,83,15.5,1019,0,0,5,clear
07:02,4.01,76,17.15,1019,0,0,5,clear
07:32,5.31,74,18.48,1019,0,0,5,clear
08:02,5.31,70,19.57,1019,0,0,5,clear
08:32,5.7,68,20.62,1019,0,0,4,clear
09:02,5.7,66,21.46,1019,0,0,4,clear
09:32,5.93,63,22.77,1018,0,0,4,clear
10:02,5.93,59,23.7,1018,0,0,4,clear
10:32,6.28,60,24.4,1018,0,0,3,clear
11:02,6.28,56,25.36,1018,0,0,3,clear
11:32,6.28,54,25.71,1018,0,0,3,clear
12:03,6.65,49,25.75,1017,0,0,3,clear
12:37,6.51,48,25.92,1017,0,0,0,clear
13:02,6.51,46,26.26,1017,0,0,0,clear
13:32,6.51,47,26.22,1017,0,0,0,clear
14:02,6.33,47,26.16,1017,0,0,0,clear
