time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:11,0.51,87,12.5,1018,0,0,0,clear
00:46,0.89,87,12.58,1018,0,0,0,clear
01:29,0.89,93,12.58,1018,0,0,0,clear
01:55,0.89,93,12.58,1018,0,0,0,clear
02:16,0.89,100,11.66,1018,0,0,0,clear
02:40,0.89,100,11.69,1019,0,0,0,clear
03:03,1.03,93,11.66,1019,0,0,0,clear
03:33,1.03,93,11.59,1019,0,0,0,clear
04:03,1.03,96,11.17,1019,0,0,0,clear
04:33,1.03,100,10.73,1019,0,0,0,clear
05:03,1.03,100,10.81,1019,0,0,0,clear
05:33,1.03,94,13.61,1019,0,0,0,clear
06:03,1.03,94,13.7,1019,0,0,0,clear
06:35,1.03,67,18.6,1019,0,0,0,clear
07:03,1.03,63,18.71,1019,0,0,20,clouds
07:32,1.03,63,18.74,1019,0,0,20,clouds
08:03,1.03,55,20.53,1019,0,0,20,clouds
08:34,1.03,55,20.46,1019,0,0,20,clouds
09:03,2.24,42,21.49,1019,0,0,20,clouds
09:32,2.24,43,20.88,1019,0,0,20,clouds
10:03,1.54,43,22.55,1019,0,0,40,clouds
10:34,2.24,40,23.59,1019,0,0,0,clear
11:02,2.24,40,23.51,1019,0,0,0,clear
11:32,2.24,41,23.54,1018,0,0,0,clear
12:04,1.03,43,24.38,1018,0,0,0,clear
12:40,2.24,40,24.38,1018,0,0,0,clear
13:04,2.24,38,24.38,1018,0,0,0,clear
13:32,2.24,38,24.92,1017,0,0,0,clear
14:02,2.68,40,24.4,1017,0,0,0,clear
14:33,2.24,41,25.4,1017,0,0,0,clear
15:02,2.24,41,25.4,1017,0,0,0,clear
15:32,2.06,39,24.44,1017,0,0,0,clear
16:03,1.03,42,24.91,1017,0,0,0,clear
16:35,3.13,41,25.19,1017,0,0,0,clear
17:02,3.13,41,25.45,1017,0,0,0,clear
17:32,2.24,43,24.3,1018,0,0,0,clear
18:03,2.24,43,24.28,1018,0,0,0,clear
18:34,1.03,53,23.22,1019,0,0,0,clear
19:02,1.03,56,22.5,1019,0,0,0,clear
19:32,1.03,60,21.46,1019,0,0,0,clear
20:03,1.54,77,18.59,1019,0,0,0,clear
20:32,1.54,75,18.66,1020,0,0,0,clear
21:02,1.54,77,18.63,1020,0,0,0,clear
21:32,2.57,82,16.79,1020,0,0,0,clear
22:03,2.57,82,16.83,1020,0,0,0,clear
