time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:15,4.12,92,0.4,1020,0,0,100,mist
00:47,4.12,94,0.02,1021,0,0,100,mist
01:30,6.26,94,0.08,1021,0,0,100,mist
02:32,5.36,92,0.47,1022,0,0.15,100,snow
03:18,4.12,92,0.46,1022,0,0.27,100,snow
03:41,4.12,92,0.56,1023,0,1.63,100,snow
04:03,4.12,92,0.56,1023,0,0.42,100,snow
04:35,4.02,92,0.62,1023,0,0.32,100,snow
05:03,4.12,97,0.62,1023,0,0.53,100,snow
05:34,4.12,95,0.62,1024,0,0,100,mist
06:04,4.12,97,0.62,1024,0,0,100,mist
06:37,4.12,97,0.7,1024,0,0.17,100,snow
07:03,4.47,97,0.7,1024,0,0.17,100,snow
07:32,5.81,95,1.09,1025,0,0,100,mist
08:03,5.81,92,1.46,1025,0,0,100,mist
08:35,5.81,92,1.46,1026,0,0,100,clouds
09:03,5.81,92,1.46,1026,0,0,100,clouds
09:32,5.81,92,1.54,1026,0,0.19,100,snow
10:03,5.81,91,1.54,1026,0,0.19,100,snow
10:36,5.81,91,1.6,1027,0,0,100,clouds
11:02,6.71,88,2.36,1027,0,0,100,clouds
11:32,7.15,89,1.91,1027,0,0,100,clouds
12:04,6.71,93,1.69,1027,0,0.1,100,snow
12:44,6.26,87,2.48,1027,0,0,75,clouds
13:07,5.81,87,2.48,1027,0,0,100,clouds
13:34,6.26,87,2.41,1028,0,0,100,clouds
14:02,7.2,88,2.41,1028,0,0,100,clouds
14:34,5.81,88,2.47,1028,0,0,100,clouds
15:02,5.81,88,2.47,1028,0,0,100,clouds
15:33,5.81,88,2.47,1028,0,0,100,clouds
16:03,6.26,90,2.47,1028,0.31,0,100,rain
16:36,5.36,93,2.47,1028,0,0.34,100,snow
17:02,5.36,92,2.47,1028,0,0.53,100,snow
17:33,5.81,93,2.53,1028,0.85,0,100,snow
18:03,6.26,93,2.53,1028,0.95,0,100,rain
18:36,5.81,93,2.54,1029,1.47,0,100,rain
19:02,5.36,93,2.63,1029,1.47,0,100,rain
