time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:17,2.68,93,3.98,1025,0,0,0,clear
00:47,2.68,93,3.98,1025,0,0,0,clear
01:32,1.54,93,3.98,1025,0,0,0,clear
02:57,2.24,87,4.62,1024,0,0,0,clear
03:49,2.24,87,3.79,1024,0,0,0,clear
04:28,3.13,93,2.87,1024,0,0,0,clear
04:53,3.13,93,2.82,1024,0,0,0,clear
05:18,3.13,87,3.99,1023,0,0,0,clear
05:44,3.13,87,3.99,1023,0,0,0,clear
06:08,2.24,93,3.66,1023,0,0,85,clouds
06:44,2.24,93,4.07,1023,0,0,0,clear
07:11,2.68,93,4.41,1023,0,0,0,clear
07:40,2.68,90,6.44,1023,0,0,0,clear
08:04,3.58,87,7.22,1023,0,0,0,clear
08:42,3.13,84,8.42,1023,0,0,20,clouds
09:07,4.02,84,8.86,1023,0,0,20,clouds
09:40,4.12,81,9.47,1023,0,0,20,clouds
10:04,4.12,80,9.87,1022,0,0,20,clouds
10:40,3.6,80,10.01,1022,0,0,20,clouds
11:04,3.6,76,10.47,1022,0,0,20,clouds
11:36,4.47,62,11.49,1022,0,0,0,clear
12:04,5.36,66,11.57,1021,0,0,0,clear
12:46,5.14,71,11.3,1021,0,0,0,clear
13:22,5.14,76,10.27,1020,0,0,0,clear
13:48,5.81,71,10.79,1020,0,0,0,clear
14:17,6.26,71,10.77,1020,0,0,0,clear
14:41,6.26,76,10.63,1020,0,0,0,clear
15:05,4.63,78,10.25,1020,0,0,0,clear
15:40,2.24,84,9.21,1020,0,0,0,clear
