time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:15,1.62,72,17.58,1021,0,0,77,clouds
00:47,1.74,77,17.69,1021,0,0,46,clouds
01:31,1.83,72,18.8,1022,0,0,61,clouds
02:34,1.94,77,17.69,1021,0,0,43,clouds
03:24,1.94,72,17.69,1021,0,0,43,clouds
03:46,2.16,67,18.64,1021,0,0,32,clouds
04:08,2.16,64,19.33,1021,0,0,32,clouds
04:39,2.79,71,18.64,1022,0,0,35,clouds
05:03,2.79,73,17.99,1022,0,0,35,clouds
05:36,3.95,77,17.53,1022,0,0,33,clouds
06:04,3.95,87,16.58,1022,0,0,33,clouds
06:41,4.25,70,18.22,1022,0,0,68,clouds
07:03,4.25,71,17.11,1022,0,0,68,clouds
