time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:10,0.96,41,-2.03,1033,0,0,0,clear
00:46,1.02,42,-4.54,1034,0,0,0,clear
01:27,1.02,72,-6.8,1034,0,0,0,clear
01:50,0.96,72,-6.78,1033,0,0,0,clear
02:14,0.96,42,-7.36,1033,0,0,0,clear
02:36,1.12,61,-6.44,1033,0,0,0,clear
03:02,1.12,61,-6.44,1033,0,0,0,clear
03:32,1.13,44,-4.53,1033,0,0,0,clear
04:03,1.13,44,-4.53,1033,0,0,0,clear
04:33,1.61,48,-4.53,1033,0,0,0,clear
05:02,1.05,48,-4.53,1033,0,0,0,clear
05:32,1.18,48,-5.09,1033,0,0,0,clear
06:03,1.18,48,-4.45,1033,0,0,0,clear
06:33,1.21,48,-4.53,1033,0,0,0,clear
07:02,1.21,48,-4.53,1033,0,0,0,clear
07:32,1.19,52,-4.37,1034,0,0,0,clear
08:03,1.16,52,-4.34,1034,0,0,0,clear
08:32,1.29,61,-4.14,1034,0,0,0,clear
09:02,1.29,61,-4.31,1034,0,0,0,clear
09:32,1.29,57,-4.0,1034,0,0,0,clear
10:02,1.54,57,-3.82,1033,0,0,0,clear
10:33,1.61,62,-2.56,1033,0,0,0,clear
11:03,1.61,62,-2.44,1033,0,0,0,clear
11:32,1.67,67,-1.56,1032,0,0,0,clear
12:40,1.63,67,-1.04,1032,0,0,0,clear
13:04,1.63,67,-0.96,1032,0,0,0,clear
13:32,1.29,62,-0.94,1032,0,0,0,clear
14:02,1.83,62,-1.22,1032,0,0,0,clear
14:32,1.04,62,-1.22,1032,0,0,0,clear
15:02,1.57,62,-1.28,1032,0,0,0,clear
15:32,0.91,67,-1.7,1032,0,0,0,clear
16:03,1.42,67,-1.73,1032,0,0,0,clear
16:34,0.92,79,-3.34,1032,0,0,0,clear
17:02,0.92,79,-3.43,1032,0,0,0,clear
17:32,0.98,79,-3.88,1032,0,0,0,clear
18:32,0.92,79,-3.61,1032,0,0,0,clear
19:02,1.02,79,-3.55,1032,0,0,0,clear
