time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:10,0.48,66,16.46,1022,0,0,1,clear
00:50,0.51,67,17.16,1022,0,0,0,clear
01:33,0.59,71,17.06,1022,0,0,0,clear
02:44,0.77,71,16.4,1022,0,0,0,clear
03:30,1,76,15.67,1022,0,0,1,clear
04:11,1,71,15.15,1022,0,0,1,clear
04:42,1.2,76,15.79,1022,0,0,2,clear
05:04,1.2,66,17.92,1022,0,0,2,clear
05:34,1.4,71,16.56,1022,0,0,3,clear
06:03,1.38,56,18.82,1021,0,0,10,clear
06:38,1.9,71,17.95,1021,0,0,12,clouds
07:02,1.9,49,21.04,1021,0,0,12,clouds
07:33,2.95,67,19.63,1021,0,0,10,clear
08:03,2.95,43,22.19,1021,0,0,10,clear
08:37,3.59,55,21.82,1021,0,0,9,clear
09:03,3.59,40,24.01,1021,0,0,9,clear
09:34,3.6,56,22.51,1020,0,0,24,clouds
10:03,3.6,38,24.86,1020,0,0,24,clouds
10:37,3.83,49,23.5,1020,0,0,39,clouds
11:03,3.83,40,25.43,1020,0,0,39,clouds
11:32,3.02,43,24.81,1020,0,0,49,clouds
12:04,3.02,45,26.37,1020,0,0,49,clouds
12:44,1.91,52,23.9,1020,0,0,100,clouds
13:15,1.91,46,25.12,1020,0,0,100,clouds
13:45,1.44,46,24.56,1020,0,0,98,clouds
14:03,1.44,42,26.26,1020,0,0,98,clouds
14:34,2.14,41,26.68,1020,0,0,94,clouds
15:04,2.14,43,26.71,1020,0,0,94,clouds
15:37,2.59,46,24.9,1019,0,0,93,clouds
16:03,2.59,43,26.83,1019,0,0,93,clouds
16:43,2.01,40,25.15,1019,0,0,91,clouds
17:08,2.01,47,25.14,1019,0,0,91,clouds
17:37,1.57,46,24.74,1019,0,0,89,clouds
18:03,0.91,51,23.68,1019,0,0,94,clouds
18:38,0.89,49,23.5,1019,0,0,93,clouds
19:02,0.89,52,23.06,1019,0,0,93,clouds
19:32,0.89,55,21.63,1019,0,0,93,clouds
20:03,1.01,53,22.53,1019,0,0,90,clouds
20:34,1.13,59,20.64,1020,0,0,83,clouds
21:03,1.13,55,21.78,1020,0,0,83,clouds
21:33,1.24,63,20.11,1020,0,0,79,clouds
22:03,1.24,57,20.43,1020,0,0,79,clouds
22:35,0.77,63,20.09,1020,0,0,66,clouds
