time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:31,3.48,10,4.38,1015,0,0,19,clouds
01:40,3.76,94,4.61,1011,0,0,53,clouds
02:15,3.76,94,4.6,1011,0,0,53,clouds
02:41,4.16,10,4.38,1015,0,0,67,clouds
03:11,4.16,10,4.39,1015,0,0,67,clouds
03:38,4.15,10,4.17,1015,0,0,68,clouds
04:13,4.15,95,4.03,1011,0,0,68,clouds
04:43,4.22,95,3.85,1011,0,0,69,clouds
05:10,4.22,95,4.06,1011,0,0,69,clouds
05:38,0.45,95,4.06,1010,0,0,72,clouds
06:12,0.45,95,3.82,1010,0,0,94,clouds
06:41,4.42,10,3.37,1015,0,0,83,clouds
07:11,4.42,10,4.29,1015,0.15,0,83,rain
07:37,4.15,10,4.38,1015,0.15,0,90,rain
08:12,4.15,10,6.05,1015,0,0,90,clouds
08:40,0.45,86,7.04,1012,0.24,0,94,rain
09:11,1.34,80,7.78,1012,0,0,94,clouds
09:38,3.45,10,7.35,1015,0,0,95,clouds
10:12,3.45,10,7.39,1016,0.13,0,95,rain
10:40,3.68,10,7.39,1016,0,0,96,clouds
11:10,3.68,10,7.55,1016,0.32,0,96,rain
11:36,3.47,10,8.45,1015,0,0,99,clouds
12:14,3.47,81,7.77,1012,0,0,99,clouds
12:46,3.09,80,7.58,1012,0.19,0,100,rain
13:10,3.09,80,7.58,1012,0.51,0,100,rain
13:36,0.45,81,8.69,1012,0,0,100,clouds
14:12,3.58,77,8.71,1012,0.11,0,100,rain
14:38,3,10,7.34,1016,0,0,100,clouds
15:12,3,10,7.16,1016,0,0,100,clouds
15:40,2.91,88,7.39,1012,0,0,100,clouds
16:16,2.91,90,7.01,1012,0,0,100,clouds
16:51,2.99,10,7.3,1016,0,0,100,clouds
17:10,5.36,81,6.95,1014,0,0,100,clouds
17:36,2.24,81,7.44,1015,0,0,96,clouds
18:11,2.24,81,7.6,1015,0,0,97,clouds
18:42,3.13,81,7.71,1015,0,0,99,clouds
19:09,3.13,81,7.76,1015,0,0,99,clouds
19:36,3.13,81,7.6,1016,0.18,0,100,rain
20:11,3.13,81,8.24,1016,0,0,100,clouds
20:37,2.45,94,6.67,1013,0,0,78,clouds
