time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:34,2.09,90,17.14,1010,0,0,100,clouds
01:51,2.04,80,18.51,1010,0,0,100,clouds
02:21,2.04,83,17.71,1010,0,0,100,clouds
02:43,2.13,86,17.46,1010,0,0,100,clouds
03:11,2.13,85,17.36,1010,0,0,100,clouds
03:39,2,86,16.84,1010,0,0,100,clouds
04:13,2,86,16.7,1010,0,0,100,clouds
04:47,1.79,87,17.33,1010,0,0,91,clouds
05:09,1.79,85,17.6,1010,0,0,91,clouds
05:34,1.97,71,20.33,1010,0,0,92,clouds
06:13,1.97,93,18.75,1010,0,0,92,clouds
06:46,2.35,77,20.95,1009,0,0,93,clouds
07:10,2.35,63,22.19,1009,0,0,93,clouds
07:34,2.32,58,23.49,1009,0,0,93,clouds
08:12,2.32,69,23.24,1009,0,0,93,clouds
08:39,2.73,68,23.51,1009,0,0,94,clouds
09:11,2.73,67,24.06,1009,0,0,94,clouds
09:38,4.03,66,24.94,1009,0,0,85,clouds
10:11,4.03,68,25.35,1009,0,0,85,clouds
10:39,5.06,67,24.15,1008,0.24,0,88,rain
11:11,5.06,76,23.28,1008,0,0,88,clouds
11:42,5.2,79,23.38,1008,0,0,88,clouds
12:20,3.82,76,24.08,1009,0,0,41,clouds
13:16,2.82,66,24.42,1009,0,0,96,clouds
14:04,3.33,71,23.23,1008,0,0,97,clouds
14:47,3.64,64,23.42,1008,0,0,98,clouds
15:12,3.64,63,23.29,1008,0,0,98,clouds
15:43,3.81,60,22.9,1008,0,0,93,clouds
16:17,3.81,61,22.19,1008,0,0,93,clouds
