time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:11,2.04,84,14.11,1021,0,0,38,clouds
00:47,0.6,83,14.05,1020,0,0,100,clouds
01:34,3.13,84,14.14,1020,1.15,0,97,rain
02:49,0.89,90,12.95,1019,0,0,98,clouds
03:38,3.13,93,12.7,1020,0.24,0,98,rain
04:21,2.24,91,12.94,1020,0.11,0,98,rain
04:45,2.24,91,13.2,1020,0,0,92,clouds
05:11,2.13,92,14.05,1020,0,0,92,clouds
05:39,0.89,89,14.62,1020,0,0,79,clouds
06:03,0.89,89,14.82,1020,0,0,80,clouds
06:38,2.24,77,16.23,1021,0,0,6,clear
07:03,4.26,77,16.87,1021,0,0,6,clear
07:33,3.13,72,17.62,1021,0,0,13,clouds
08:06,3.93,72,18.54,1021,0,0,13,clouds
08:38,2.24,67,18.49,1021,0,0,21,clouds
09:13,4.41,68,18.69,1021,0,0,21,clouds
09:35,4.02,66,18.73,1021,0,0,23,clouds
10:02,4.02,65,18.53,1021,0,0,23,clouds
10:37,3.13,61,19.37,1021,0,0,24,clouds
11:03,4.79,63,19.65,1021,0,0,24,clouds
11:34,5.36,57,19.54,1021,0,0,29,clouds
12:14,4.5,56,19.94,1021,0,0,29,clouds
12:48,3.13,54,19.92,1020,0,0,58,clouds
13:21,3.13,49,20.07,1020,0,0,58,clouds
13:45,3.13,50,20.09,1020,0,0,44,clouds
14:07,4.83,53,20.55,1020,0,0,44,clouds
14:43,3.13,47,21.03,1020,0,0,34,clouds
15:08,5.32,50,20.57,1020,0,0,34,clouds
15:47,3.13,47,20.3,1020,0,0,28,clouds
16:03,3.13,43,20.57,1020,0,0,28,clouds
16:42,3.13,40,20.21,1020,0,0,23,clouds
17:16,2.24,46,19.43,1020,0,0,23,clouds
17:37,2.24,47,19.17,1020,0,0,21,clouds
18:12,1.73,54,17.7,1020,0,0,31,clouds
18:38,2.24,47,18.07,1020,0,0,15,clouds
19:12,1.77,60,15.43,1020,0,0,15,clouds
