time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:09,2.33,72,8.34,1018,0,0,58,clouds
00:47,2.19,85,6.39,1018,0,0,20,clouds
01:29,2.19,74,7.47,1018,0,0,20,clouds
01:55,2.19,76,7.56,1018,0,0,18,clouds
02:16,2.19,78,6.93,1018,0,0,18,clouds
02:38,2.24,81,6.66,1018,0,0,14,clouds
03:03,2.24,80,6.37,1018,0,0,14,clouds
03:32,2.15,82,6.07,1018,0,0,12,clouds
04:03,2.15,83,5.28,1018,0,0,12,clouds
04:32,1.97,84,5.66,1018,0,0,9,clear
05:03,1.97,85,4.99,1018,0,0,9,clear
05:32,1.97,84,5.99,1018,0,0,9,clear
