time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:20,0.5,10,12.86,1017,0,0,1,clear
00:57,0.28,10,12.69,1017,0,0,0,clear
01:07,0.28,10,12.69,1017,0,0,0,clear
01:32,0.25,10,12.31,1017,0,0,0,clear
02:08,0.25,10,11.27,1017,0,0,0,clear
02:32,0.27,10,10.67,1017,0,0,0,clear
03:07,0.27,10,10.32,1017,0,0,0,clear
03:32,0.46,10,10.33,1017,0,0,0,clear
04:08,0.46,10,10.17,1017,0,0,0,clear
04:32,0.77,10,9.81,1017,0,0,12,clouds
05:07,0.77,96,11.06,1015,0,0,12,clouds
05:32,0.66,91,11.66,1016,0,0,26,clouds
06:08,0.66,90,12.76,1016,0,0,26,clouds
06:33,1.14,90,13.68,1016,0,0,11,clouds
07:07,1.14,93,14.87,1015,0,0,11,clouds
07:32,1.64,93,16.46,1015,0,0,43,clouds
08:08,1.56,82,17.74,1016,0,0,3,clear
08:32,0.89,77,17.94,1016,0,0,4,clear
09:07,1.95,73,18.83,1016,0,0,4,clear
09:32,2.68,71,18.87,1015,0.21,0,14,rain
