time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:10,3.6,73,23.2,1010,0.13,0,0,rain
00:47,4.12,75,23.19,1009,0.82,0,0,rain
01:30,3.6,76,22.52,1013,0,0,0,clear
02:01,3.6,87,21.16,1014,0.19,0,0,rain
02:41,5.14,71,23.29,1014,0.11,0,0,rain
03:02,5.14,71,23.29,1014,0,0,0,clear
03:32,3.6,77,22.17,1014,0.13,0,0,rain
04:03,3.09,78,21.52,1014,0,0,0,clear
04:32,3.6,77,21.62,1014,0,0,0,clear
05:03,3.6,74,22.16,1015,0,0,0,clear
05:32,3.6,73,22.5,1015,0,0,0,clear
06:03,3.6,71,23.65,1011,0,0,0,clear
06:32,4.12,68,24.08,1011,0,0,0,clear
07:03,4.12,64,25.72,1014,0,0,0,clear
07:32,4.12,62,26.07,1013,0,0,0,clear
08:03,3.6,59,27.14,1014,0,0,0,clear
08:32,3.6,54,27.85,1013,0,0,0,clear
09:03,4.63,51,28.7,1014,0,0,0,clear
09:32,5.14,46,29.42,1013,0,0,75,clouds
10:03,5.14,44,29.73,1016,0,0,75,clouds
10:33,4.63,42,29.92,1016,0,0,0,clear
11:02,5.14,43,30.28,1016,0,0,0,clear
