time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:13,5.66,87,1.98,1002,0,0.42,75,snow
00:47,6.69,91,1.3,1002,0,0.24,100,rain
01:30,7.2,91,1.27,1002,0,0.21,100,rain
02:27,7.72,88,1.32,1002,0,0,20,clouds
02:51,7.72,88,1.14,1003,0,0,20,clouds
03:11,6.17,87,1.01,1003,0,0,40,clouds
03:39,8.75,83,1.13,1003,0,0,20,clouds
04:03,9.77,82,1.13,1003,0,0,0,clear
04:36,9.77,78,1.16,1004,0,0,0,clear
05:03,9.77,78,1.05,1004,0,0,0,clear
05:34,7.72,78,0.49,1004,0,0,0,clear
06:04,8.23,79,0.22,1003,0,0,0,clear
06:38,7.72,76,0.01,1004,0,0,0,clear
07:03,7.72,76,0.06,1004,0,0,0,clear
07:33,6.69,78,0.05,1004,0,0,0,clear
08:04,6.69,78,0.43,1004,0,0,0,clear
08:36,5.66,77,1.09,1004,0,0,0,clear
09:03,5.66,77,1.26,1004,0,0,0,clear
09:34,6.17,76,1.6,1003,0,0,40,clouds
10:03,6.17,77,1.63,1003,0,0,40,clouds
10:36,6.17,75,2.77,1002,0,0,75,clouds
11:03,6.17,74,2.81,1002,0,0,75,clouds
11:32,8.23,74,2.7,1002,0,0,75,clouds
12:05,8.23,72,3.0,1001,0,0,75,clouds
12:44,7.72,72,3.16,1000,0,0,75,clouds
13:08,7.72,72,3.17,1000,0,0,75,clouds
13:36,6.17,73,2.76,999,0,0,75,clouds
14:03,6.17,73,2.74,999,0,0,75,clouds
14:35,5.14,74,2.52,998,0,0,0,clear
15:03,5.14,74,2.5,998,0,0,0,clear
