time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:16,3.6,93,-0.24,1032,0,0,100,mist
00:47,2.57,94,0.0,1031,0,0,100,mist
01:31,3.09,93,0.49,1031,0,0,100,mist
02:34,2.06,95,0.08,1031,0,0,100,mist
03:22,2.57,93,0.12,1031,0,0,100,mist
03:44,2.57,94,0.0,1030,0,0,100,mist
04:06,2.57,94,0.05,1030,0,0,100,mist
04:37,2.06,95,-0.53,1030,0,0,100,fog
05:03,1.54,96,-0.65,1030,0,0,100,fog
05:35,3.6,95,-0.75,1030,0,0,100,fog
06:03,3.6,95,-0.75,1030,0,0,100,fog
06:38,2.57,95,-0.86,1030,0,0,100,fog
07:03,2.57,94,-0.83,1030,0,0,100,fog
07:33,2.06,95,-0.85,1030,0,0,100,fog
08:03,2.06,94,-0.83,1030,0,0,100,fog
08:35,2.06,95,-0.68,1029,0,0,100,fog
09:03,2.06,100,-0.66,1029,0,0,100,fog
09:32,2.06,93,-0.21,1029,0,0,100,fog
10:03,2.57,93,-0.5,1029,0,0,100,fog
10:36,2.06,100,-0.5,1028,0,0,100,fog
11:02,2.06,100,-0.5,1028,0,0,100,fog
11:32,2.06,93,-0.5,1027,0,0,100,fog
12:04,2.57,93,-0.5,1027,0,0,100,fog
12:44,1.54,100,-0.5,1027,0,0,100,fog
13:07,2.57,100,1.03,1027,0,0,100,clouds
13:35,2.57,100,-0.5,1026,0,0,100,mist
14:02,1.54,97,0.02,1026,0,0,100,mist
14:34,2.06,94,0.77,1026,0,0,100,mist
15:03,2.06,94,0.77,1026,0,0,100,mist
15:33,2.57,93,0.69,1026,0,0,75,mist
16:03,2.06,93,0.5,1026,0,0,75,mist
16:36,2.57,93,0.48,1026,0,0,75,mist
