time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:10,3.6,87,3.13,1017,1,0,100,rain
00:46,4.63,91,2.64,1016,0.23,0,75,rain
01:28,4.02,92,2.7,1014,0,0,100,clouds
01:52,4.12,92,2.58,1014,0,0,100,clouds
02:14,4.63,93,2.73,1013,0.11,0,100,rain
02:36,4.63,92,2.91,1013,0,0,100,clouds
03:02,4.63,93,2.7,1012,0,0,100,clouds
03:32,4.12,93,2.85,1013,0,0,100,clouds
04:02,4.47,92,3.19,1012,0.19,0,100,rain
04:32,5.66,93,3.19,1011,0.22,0,100,rain
05:02,5.66,93,3.3,1011,0.69,0,100,rain
05:32,5.66,94,3.37,1010,0,0,100,clouds
06:02,5.66,93,3.47,1010,0.42,0,100,rain
06:32,5.66,94,3.56,1009,1.15,0,100,rain
07:02,5.14,94,3.62,1009,0.42,0,100,rain
07:32,6.17,94,4.06,1009,0,0,100,clouds
08:02,6.17,94,4.42,1009,0.12,0,100,rain
