time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:15,1.54,88,6.37,1019,0,0,0,clear
00:47,1.54,91,5.24,1020,0,0,0,clear
01:33,3.09,92,5.39,1019,0,0,0,clear
02:56,4.12,91,5.27,1019,0,0,0,clear
03:50,3.09,92,5.3,1018,0,0,0,clear
04:33,3.6,91,5.12,1018,0,0,0,clear
05:30,4.12,91,5.3,1018,0,0,0,clear
05:56,4.12,91,5.52,1018,0,0,0,clear
06:21,4.63,92,5.88,1018,0,0,0,clear
06:45,4.63,91,6.72,1017,0,0,0,clear
07:14,4.63,88,7.29,1020,0,0,0,clear
07:44,5.14,86,8.53,1020,0,0,0,clear
08:06,2.57,83,8.9,1020,0,0,0,clear
08:43,3.6,80,10.04,1020,0,0,0,clear
