time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:11,1.03,81,10.69,1020,0,0,0,clear
00:35,1.54,89,10.03,1020,0,0,0,clear
01:29,2.06,83,10.31,1020,0,0,0,clear
01:55,2.57,86,9.7,1020,0,0,0,clear
02:17,3.09,86,10.05,1021,0,0,0,clear
02:39,3.09,87,9.84,1021,0,0,0,clear
03:03,3.09,86,9.87,1020,0,0,0,clear
03:32,1.54,86,9.48,1021,0,0,0,clear
04:03,2.57,89,9.67,1021,0,0,0,clear
04:32,2.06,82,11.11,1022,0,0,0,clear
05:03,2.06,84,10.82,1022,0,0,0,clear
05:32,3.09,81,11.84,1022,0,0,0,clear
06:03,1.03,72,13.71,1022,0,0,0,clear
06:32,1.03,74,14.12,1022,0,0,0,clear
07:03,2.06,72,14.87,1022,0,0,0,clear
07:32,2.24,62,16.87,1022,0,0,0,clear
08:03,2.57,59,17.62,1022,0,0,0,clear
08:32,3.09,51,18.64,1022,0,0,0,clear
09:03,2.06,46,19.62,1019,0,0,0,clear
09:32,3.09,44,20.28,1019,0,0,0,clear
10:03,2.06,42,20.94,1019,0,0,0,clear
10:33,2.06,41,21.34,1019,0,0,0,clear
11:32,2.24,38,22.48,1019,0,0,0,clear
12:03,3.09,38,22.28,1019,0,0,0,clear
12:41,3.09,38,22.37,1019,0,0,0,clear
13:05,4.12,38,22.33,1019,0,0,0,clear
13:34,2.57,37,22.07,1018,0,0,0,clear
14:02,2.24,38,22.11,1018,0,0,0,clear
14:32,2.57,37,22.3,1018,0,0,0,clear
15:03,2.24,37,22.75,1017,0,0,0,clear
15:32,2.24,35,23.1,1017,0,0,0,clear
16:03,4.12,34,23.14,1017,0,0,0,clear
16:34,3.09,34,23.12,1020,0,0,0,clear
17:02,3.09,35,22.72,1017,0,0,0,clear
17:32,2.06,36,22.37,1018,0,0,0,clear
18:03,2.06,40,21.55,1018,0,0,0,clear
18:32,2.06,46,20.18,1019,0,0,0,clear
19:02,1.54,49,19.66,1019,0,0,0,clear
19:32,2.24,52,18.51,1021,0,0,0,clear
