time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:09,3.09,77,17.33,1011,0,0,0,clear
00:46,6.17,82,16.67,1011,0,0,0,clear
01:22,5.14,87,16.02,1010,0,0,0,clear
01:45,4.63,82,16.57,1010,0,0,0,clear
02:07,2.57,87,16.02,1009,0,0,0,clear
02:32,2.57,85,16.49,1009,0,0,0,clear
03:02,3.09,82,16.51,1009,0,0,0,clear
03:32,5.14,82,16.62,1009,0,0,0,clear
04:03,6.69,82,16.85,1009,0,0,0,clear
04:32,6.69,77,17.14,1009,0,0,0,clear
05:02,5.66,77,17.22,1009,0,0,0,clear
05:32,5.66,80,16.32,1009,0,0,0,clear
06:02,6.69,77,17.24,1009,0,0,0,clear
06:32,7.72,85,16.47,1009,0,0,0,clear
07:02,8.23,82,17.07,1009,0,0,0,clear
07:32,6.69,80,17.96,1009,0,0,0,clear
08:02,7.2,77,18.9,1009,0,0,0,clear
08:32,5.66,68,19.47,1009,0,0,0,clear
