time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:07,4.12,86,0.46,1008,0,0.14,75,snow
00:46,3.09,92,0.55,1008,0,0.18,100,snow
01:25,4.12,96,0.4,1008,0,0.18,100,snow
01:51,4.12,92,0.4,1009,0,0.11,100,snow
02:18,3.09,96,0.27,1009,0,0.11,100,snow
02:43,3.6,92,0.22,1009,0,0,100,clouds
03:04,3.6,92,0.52,1009,0,0,100,clouds
03:35,2.06,97,0.22,1009,0,0,100,clouds
04:02,2.06,100,0.43,1010,0,0,100,mist
04:39,1.54,100,0.4,1010,0,0,100,clouds
05:04,1.03,100,0.39,1010,0,0,100,clouds
05:34,0.51,100,0.06,1011,0,0,100,clouds
06:03,0,100,0.34,1011,0,0,100,mist
06:38,1.03,100,0.13,1012,0,0,100,mist
07:03,1.03,100,0.21,1012,0,0,100,mist
07:33,1.54,100,0.29,1013,0,0,100,mist
08:03,1.54,100,0.43,1013,0,0,100,mist
