time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:15,0.51,93,7.37,1010,0,0,0,clear
00:48,0.51,93,7.36,1010,0,0,0,clear
01:30,1.55,93,9.58,1009,0,0,83,clouds
02:32,0.51,93,7.33,1009,0,0,0,clear
03:18,0.51,93,6.3,1009,0,0,0,clear
03:41,0.51,93,6.27,1009,0,0,0,clear
04:03,0.51,93,6.3,1009,0,0,0,clear
04:35,1.09,82,11.34,1009,0,0,49,clouds
05:03,1.09,93,8.06,1009,0,0,49,clouds
05:34,1.02,78,11.63,1009,0,0,47,clouds
06:04,0,76,12.33,1009,0,0,0,clear
06:37,0,71,13.22,1009,0,0,0,clear
07:03,0,71,13.22,1009,0,0,0,clear
07:32,0,71,13.71,1009,0,0,0,clear
08:03,2.57,48,18.06,1009,0,0,0,clear
08:35,2.57,46,18.09,1009,0,0,0,clear
09:03,5.66,48,18.95,1009,0,0,0,clear
09:33,5.66,45,19.81,1008,0,0,0,clear
10:03,5.66,44,21.02,1008,0,0,0,clear
10:36,4.12,40,21.36,1008,0,0,0,clear
11:02,4.12,40,21.36,1008,0,0,0,clear
11:32,3.6,38,21.36,1008,0,0,0,clear
12:04,5.14,40,22.18,1008,0,0,0,clear
12:44,7.2,40,22.31,1008,0,0,0,clear
13:08,3.6,40,22.18,1008,0,0,0,clear
13:35,3.6,41,21.22,1008,0,0,0,clear
14:02,4.63,42,20.21,1008,0,0,0,clear
14:34,5.66,52,20.21,1008,0,0,0,clear
15:03,6.17,52,19.13,1008,0,0,0,clear
15:32,6.17,52,19.13,1008,0,0,0,clear
16:03,4.12,55,18.06,1008,0,0,0,clear
16:36,4.12,55,18.06,1008,0,0,0,clear
17:03,4.12,55,18.1,1008,0,0,0,clear
17:33,4.12,57,17.67,1008,0,0,0,clear
18:03,3.6,67,15.2,1008,0,0,0,clear
18:37,0.51,63,16.31,1008,0,0,0,clear
